Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['cls.predictions.transform.dense.weight', 'sop.cls.bias', 'cls.predictions.bias', 'pos_head.bias', 'pos_transform.dense.bias', 'cls.predictions.transform.dense.bias', 'sop.cls.weight', 'pos_transform.dense.weight', 'pos_transform.LayerNorm.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.decoder.bias', 'pos_transform.LayerNorm.weight', 'cls.predictions.decoder.weight', 'pos_head.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'loss': 1.3515, 'learning_rate': 9.999802772813583e-06, 'epoch': 0.08}
{'loss': 0.0546, 'learning_rate': 1.8013967406442324e-06, 'epoch': 21.63}
{'loss': 0.0572, 'learning_rate': 1.7673891828826873e-06, 'epoch': 21.71}
{'loss': 0.0546, 'learning_rate': 1.7336366486156413e-06, 'epoch': 21.8}
{'loss': 0.0587, 'learning_rate': 1.7001418006100412e-06, 'epoch': 21.88}
{'loss': 0.0554, 'learning_rate': 1.6669072813037385e-06, 'epoch': 21.97}
{'eval_loss': 0.11232993751764297, 'eval_runtime': 10.6557, 'eval_samples_per_second': 142.459, 'eval_steps_per_second': 17.831, 'epoch': 22.0}
{'loss': 0.0542, 'learning_rate': 1.6339357125970258e-06, 'epoch': 22.05}
{'loss': 0.0568, 'learning_rate': 1.6012296956457972e-06, 'epoch': 22.14}
{'loss': 0.0558, 'learning_rate': 1.5687918106563326e-06, 'epoch': 22.22}
{'loss': 0.0548, 'learning_rate': 1.5366246166817478e-06, 'epoch': 22.31}
{'loss': 0.0544, 'learning_rate': 1.504730651420106e-06, 'epoch': 22.39}
{'loss': 0.0553, 'learning_rate': 1.4731124310142236e-06, 'epoch': 22.48}
{'loss': 0.0541, 'learning_rate': 1.4417724498531583e-06, 'epoch': 22.56}
{'loss': 0.0556, 'learning_rate': 1.410713180375432e-06, 'epoch': 22.65}
{'loss': 0.0578, 'learning_rate': 1.3799370728739802e-06, 'epoch': 22.73}
{'loss': 0.0562, 'learning_rate': 1.3494465553028362e-06, 'epoch': 22.82}
{'loss': 0.0544, 'learning_rate': 1.3192440330856005e-06, 'epoch': 22.9}
{'loss': 0.0538, 'learning_rate': 1.2893318889256634e-06, 'epoch': 22.99}
{'eval_loss': 0.11372902989387512, 'eval_runtime': 10.6512, 'eval_samples_per_second': 142.52, 'eval_steps_per_second': 17.838, 'epoch': 23.0}
{'loss': 0.0525, 'learning_rate': 1.2597124826182376e-06, 'epoch': 23.07}
{'loss': 0.0547, 'learning_rate': 1.2303881508641897e-06, 'epoch': 23.16}
{'loss': 0.0557, 'learning_rate': 1.2013612070857e-06, 'epoch': 23.24}
{'loss': 0.0561, 'learning_rate': 1.1726339412437488e-06, 'epoch': 23.32}
{'loss': 0.0538, 'learning_rate': 1.1442086196574609e-06, 'epoch': 23.41}
{'loss': 0.0531, 'learning_rate': 1.116087484825318e-06, 'epoch': 23.49}
{'loss': 0.0558, 'learning_rate': 1.0882727552482387e-06, 'epoch': 23.58}
{'loss': 0.0526, 'learning_rate': 1.0607666252545673e-06, 'epoch': 23.66}
{'loss': 0.0544, 'learning_rate': 1.0335712648269548e-06, 'epoch': 23.75}
{'loss': 0.0535, 'learning_rate': 1.006688819431168e-06, 'epoch': 23.83}
{'loss': 0.0562, 'learning_rate': 9.801214098468347e-07, 'epoch': 23.92}
{'eval_loss': 0.11374752968549728, 'eval_runtime': 10.6535, 'eval_samples_per_second': 142.488, 'eval_steps_per_second': 17.835, 'epoch': 24.0}
{'loss': 0.055, 'learning_rate': 9.538711320001336e-07, 'epoch': 24.0}
{'loss': 0.0526, 'learning_rate': 9.279400567984415e-07, 'epoch': 24.09}
{'loss': 0.0535, 'learning_rate': 9.023302299669584e-07, 'epoch': 24.17}
{'loss': 0.054, 'learning_rate': 8.770436718873193e-07, 'epoch': 24.26}
{'loss': 0.0533, 'learning_rate': 8.520823774382092e-07, 'epoch': 24.34}
{'loss': 0.0551, 'learning_rate': 8.274483158379759e-07, 'epoch': 24.43}
{'loss': 0.0553, 'learning_rate': 8.031434304892821e-07, 'epoch': 24.51}
{'loss': 0.0532, 'learning_rate': 7.791696388257913e-07, 'epoch': 24.6}
{'loss': 0.0541, 'learning_rate': 7.555288321608928e-07, 'epoch': 24.68}
{'loss': 0.0538, 'learning_rate': 7.322228755385013e-07, 'epoch': 24.77}
{'loss': 0.0514, 'learning_rate': 7.092536075859169e-07, 'epoch': 24.85}
{'loss': 0.056, 'learning_rate': 6.866228403687758e-07, 'epoch': 24.94}
{'eval_loss': 0.11514042317867279, 'eval_runtime': 10.6525, 'eval_samples_per_second': 142.502, 'eval_steps_per_second': 17.836, 'epoch': 25.0}
{'loss': 0.0555, 'learning_rate': 6.643323592480954e-07, 'epoch': 25.02}
{'loss': 0.0522, 'learning_rate': 6.423839227394285e-07, 'epoch': 25.11}
{'loss': 0.0538, 'learning_rate': 6.207792623741249e-07, 'epoch': 25.19}
{'loss': 0.0536, 'learning_rate': 5.99520082562734e-07, 'epoch': 25.28}
{'loss': 0.0519, 'learning_rate': 5.786080604605465e-07, 'epoch': 25.36}
{'loss': 0.0557, 'learning_rate': 5.580448458352733e-07, 'epoch': 25.45}
{'loss': 0.055, 'learning_rate': 5.378320609369025e-07, 'epoch': 25.53}
{'loss': 0.0526, 'learning_rate': 5.179713003697079e-07, 'epoch': 25.61}
{'loss': 0.0517, 'learning_rate': 4.984641309664639e-07, 'epoch': 25.7}
{'loss': 0.0519, 'learning_rate': 4.793120916648231e-07, 'epoch': 25.78}
{'loss': 0.0574, 'learning_rate': 4.6051669338591733e-07, 'epoch': 25.87}
{'loss': 0.0532, 'learning_rate': 4.4207941891515335e-07, 'epoch': 25.95}
{'eval_loss': 0.11479190737009048, 'eval_runtime': 10.6593, 'eval_samples_per_second': 142.41, 'eval_steps_per_second': 17.825, 'epoch': 26.0}
{'loss': 0.054, 'learning_rate': 4.2400172278523944e-07, 'epoch': 26.04}
{'loss': 0.0522, 'learning_rate': 4.0628503116143246e-07, 'epoch': 26.12}
{'loss': 0.0552, 'learning_rate': 3.889307417290306e-07, 'epoch': 26.21}
{'loss': 0.0537, 'learning_rate': 3.719402235831038e-07, 'epoch': 26.29}
{'loss': 0.053, 'learning_rate': 3.5531481712048734e-07, 'epoch': 26.38}
{'loss': 0.0528, 'learning_rate': 3.3905583393403884e-07, 'epoch': 26.46}
{'loss': 0.0539, 'learning_rate': 3.23164556709159e-07, 'epoch': 26.55}
{'loss': 0.0515, 'learning_rate': 3.076422391226086e-07, 'epoch': 26.63}
{'loss': 0.0523, 'learning_rate': 2.9249010574359636e-07, 'epoch': 26.72}
{'loss': 0.0543, 'learning_rate': 2.777093519371754e-07, 'epoch': 26.8}
{'loss': 0.0513, 'learning_rate': 2.6330114376994067e-07, 'epoch': 26.89}
{'loss': 0.0531, 'learning_rate': 2.492666179180364e-07, 'epoch': 26.97}
{'eval_loss': 0.11537164449691772, 'eval_runtime': 10.6464, 'eval_samples_per_second': 142.583, 'eval_steps_per_second': 17.846, 'epoch': 27.0}
{'loss': 0.0528, 'learning_rate': 2.356068815774798e-07, 'epoch': 27.06}
{'loss': 0.0537, 'learning_rate': 2.2232301237681774e-07, 'epoch': 27.14}
{'loss': 0.0538, 'learning_rate': 2.0941605829210897e-07, 'epoch': 27.23}
{'loss': 0.0527, 'learning_rate': 1.9688703756424955e-07, 'epoch': 27.31}
{'loss': 0.0525, 'learning_rate': 1.8473693861864262e-07, 'epoch': 27.4}
{'loss': 0.051, 'learning_rate': 1.729667199872187e-07, 'epoch': 27.48}
{'loss': 0.0559, 'learning_rate': 1.6157731023281998e-07, 'epoch': 27.57}
{'loss': 0.053, 'learning_rate': 1.5056960787594333e-07, 'epoch': 27.65}
{'loss': 0.0524, 'learning_rate': 1.399444813238543e-07, 'epoch': 27.74}
{'loss': 0.0537, 'learning_rate': 1.297027688020791e-07, 'epoch': 27.82}
{'loss': 0.0509, 'learning_rate': 1.1984527828827586e-07, 'epoch': 27.91}
{'loss': 0.0527, 'learning_rate': 1.1037278744849112e-07, 'epoch': 27.99}
{'eval_loss': 0.11500716954469681, 'eval_runtime': 10.647, 'eval_samples_per_second': 142.575, 'eval_steps_per_second': 17.845, 'epoch': 28.0}
{'loss': 0.051, 'learning_rate': 1.012860435758134e-07, 'epoch': 28.07}
{'loss': 0.0503, 'learning_rate': 9.258576353141203e-08, 'epoch': 28.16}
{'loss': 0.054, 'learning_rate': 8.427263368798955e-08, 'epoch': 28.24}
{'loss': 0.0564, 'learning_rate': 7.634730987562955e-08, 'epoch': 28.33}
{'loss': 0.0519, 'learning_rate': 6.881041733005856e-08, 'epoch': 28.41}
{'loss': 0.054, 'learning_rate': 6.166255064332216e-08, 'epoch': 28.5}
{'loss': 0.0507, 'learning_rate': 5.4904273716873124e-08, 'epoch': 28.58}
{'loss': 0.0538, 'learning_rate': 4.8536119717089716e-08, 'epoch': 28.67}
{'loss': 0.053, 'learning_rate': 4.2558591033209365e-08, 'epoch': 28.75}
{'loss': 0.0524, 'learning_rate': 3.69721592376987e-08, 'epoch': 28.84}
{'loss': 0.054, 'learning_rate': 3.1777265049047214e-08, 'epoch': 28.92}
{'eval_loss': 0.11459626257419586, 'eval_runtime': 13.4945, 'eval_samples_per_second': 112.491, 'eval_steps_per_second': 14.08, 'epoch': 29.0}
{'loss': 0.0531, 'learning_rate': 2.6974318297001144e-08, 'epoch': 29.01}
{'loss': 0.0521, 'learning_rate': 2.2563697890229386e-08, 'epoch': 29.09}
{'loss': 0.0535, 'learning_rate': 1.8545751786434585e-08, 'epoch': 29.18}
{'loss': 0.0525, 'learning_rate': 1.49207969648979e-08, 'epoch': 29.26}
{'loss': 0.0545, 'learning_rate': 1.1689119401475103e-08, 'epoch': 29.35}
{'loss': 0.055, 'learning_rate': 8.850974046036854e-09, 'epoch': 29.43}
{'loss': 0.0513, 'learning_rate': 6.406584802350902e-09, 'epoch': 29.52}
{'loss': 0.0479, 'learning_rate': 4.356144510423432e-09, 'epoch': 29.6}
{'loss': 0.0531, 'learning_rate': 2.699814931282352e-09, 'epoch': 29.69}
{'loss': 0.0537, 'learning_rate': 1.4377267342158274e-09, 'epoch': 29.77}
{'loss': 0.0531, 'learning_rate': 5.699794864660879e-10, 'epoch': 29.86}
{'loss': 0.0545, 'learning_rate': 9.664164537293019e-11, 'epoch': 29.94}
{'eval_loss': 0.11462626606225967, 'eval_runtime': 10.6505, 'eval_samples_per_second': 142.529, 'eval_steps_per_second': 17.84, 'epoch': 30.0}
{'train_runtime': 6710.2265, 'train_samples_per_second': 42.137, 'train_steps_per_second': 5.271, 'train_loss': 0.08930271666771886, 'epoch': 30.0}
Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['cls.predictions.transform.dense.bias', 'pos_transform.LayerNorm.bias', 'pos_head.weight', 'pos_transform.LayerNorm.weight', 'pos_transform.dense.weight', 'cls.predictions.transform.LayerNorm.bias', 'pos_head.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.decoder.weight', 'pos_transform.dense.bias', 'sop.cls.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.decoder.bias', 'sop.cls.weight', 'cls.predictions.bias']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'loss': 1.286, 'learning_rate': 9.99822504867756e-06, 'epoch': 0.08}
{'loss': 0.4473, 'learning_rate': 9.992901454891123e-06, 'epoch': 0.17}
{'loss': 0.3869, 'learning_rate': 9.984032998288617e-06, 'epoch': 0.25}
{'loss': 0.3563, 'learning_rate': 9.971625975301553e-06, 'epoch': 0.34}
{'loss': 0.3274, 'learning_rate': 9.955689194674675e-06, 'epoch': 0.42}
{'loss': 0.3204, 'learning_rate': 9.936233971211926e-06, 'epoch': 0.51}
{'loss': 0.2901, 'learning_rate': 9.913274117743146e-06, 'epoch': 0.59}
{'loss': 0.2796, 'learning_rate': 9.886825935317248e-06, 'epoch': 0.68}
{'loss': 0.2632, 'learning_rate': 9.85690820162878e-06, 'epoch': 0.76}
{'loss': 0.2546, 'learning_rate': 9.823542157686135e-06, 'epoch': 0.85}
{'loss': 0.2461, 'learning_rate': 9.78675149273084e-06, 'epoch': 0.93}
{'eval_loss': 0.22736302018165588, 'eval_runtime': 10.6433, 'eval_samples_per_second': 142.625, 'eval_steps_per_second': 17.852, 'epoch': 1.0}
{'loss': 0.2418, 'learning_rate': 9.74656232741866e-06, 'epoch': 1.02}
{'loss': 0.2192, 'learning_rate': 9.703003195274444e-06, 'epoch': 1.1}
{'loss': 0.2237, 'learning_rate': 9.65610502243387e-06, 'epoch': 1.19}
{'loss': 0.2158, 'learning_rate': 9.605901105686503e-06, 'epoch': 1.27}
{'loss': 0.2101, 'learning_rate': 9.552427088835713e-06, 'epoch': 1.36}
{'loss': 0.205, 'learning_rate': 9.495720937392268e-06, 'epoch': 1.44}
{'loss': 0.1969, 'learning_rate': 9.435822911619564e-06, 'epoch': 1.53}
{'loss': 0.1988, 'learning_rate': 9.372775537949628e-06, 'epoch': 1.61}
{'loss': 0.1932, 'learning_rate': 9.306623578790165e-06, 'epoch': 1.7}
{'loss': 0.1863, 'learning_rate': 9.237414000744134e-06, 'epoch': 1.78}
{'loss': 0.1843, 'learning_rate': 9.165195941264366e-06, 'epoch': 1.87}
{'loss': 0.182, 'learning_rate': 9.090020673766931e-06, 'epoch': 1.95}
{'eval_loss': 0.17750467360019684, 'eval_runtime': 10.6441, 'eval_samples_per_second': 142.614, 'eval_steps_per_second': 17.85, 'epoch': 2.0}
{'loss': 0.1765, 'learning_rate': 9.011941571228015e-06, 'epoch': 2.04}
{'loss': 0.1702, 'learning_rate': 8.931014068290139e-06, 'epoch': 2.12}
{'loss': 0.1684, 'learning_rate': 8.847295621904647e-06, 'epoch': 2.21}
{'loss': 0.1631, 'learning_rate': 8.760845670538387e-06, 'epoch': 2.29}
{'loss': 0.163, 'learning_rate': 8.671725591973563e-06, 'epoch': 2.37}
{'loss': 0.1649, 'learning_rate': 8.579998659730697e-06, 'epoch': 2.46}
{'loss': 0.1604, 'learning_rate': 8.485729998145665e-06, 'epoch': 2.54}
{'loss': 0.158, 'learning_rate': 8.38898653613268e-06, 'epoch': 2.63}
{'loss': 0.1604, 'learning_rate': 8.289836959666081e-06, 'epoch': 2.71}
{'loss': 0.1511, 'learning_rate': 8.188351663014615e-06, 'epoch': 2.8}
{'loss': 0.1487, 'learning_rate': 8.08460269876288e-06, 'epoch': 2.88}
{'loss': 0.1528, 'learning_rate': 7.9786637266554e-06, 'epoch': 2.97}
{'eval_loss': 0.15704528987407684, 'eval_runtime': 10.6555, 'eval_samples_per_second': 142.461, 'eval_steps_per_second': 17.831, 'epoch': 3.0}
{'loss': 0.1436, 'learning_rate': 7.870609961299627e-06, 'epoch': 3.05}
{'loss': 0.1418, 'learning_rate': 7.760518118765048e-06, 'epoch': 3.14}
{'loss': 0.1456, 'learning_rate': 7.64846636211626e-06, 'epoch': 3.22}
{'loss': 0.1396, 'learning_rate': 7.534534245918723e-06, 'epoch': 3.31}
{'loss': 0.1408, 'learning_rate': 7.4188026597565635e-06, 'epoch': 3.39}
{'loss': 0.1365, 'learning_rate': 7.30135377080254e-06, 'epoch': 3.48}
{'loss': 0.1377, 'learning_rate': 7.182270965480963e-06, 'epoch': 3.56}
{'loss': 0.1361, 'learning_rate': 7.061638790264944e-06, 'epoch': 3.65}
{'loss': 0.1375, 'learning_rate': 6.939542891650057e-06, 'epoch': 3.73}
{'loss': 0.1353, 'learning_rate': 6.816069955346986e-06, 'epoch': 3.82}
{'loss': 0.1333, 'learning_rate': 6.6913076447363605e-06, 'epoch': 3.9}
{'loss': 0.1311, 'learning_rate': 6.565344538629463e-06, 'epoch': 3.99}
{'eval_loss': 0.13906653225421906, 'eval_runtime': 10.6472, 'eval_samples_per_second': 142.572, 'eval_steps_per_second': 17.845, 'epoch': 4.0}
{'loss': 0.127, 'learning_rate': 6.4382700683790025e-06, 'epoch': 4.07}
{'loss': 0.1288, 'learning_rate': 6.3101744543845835e-06, 'epoch': 4.16}
{'loss': 0.127, 'learning_rate': 6.181148642037989e-06, 'epoch': 4.24}
{'loss': 0.1299, 'learning_rate': 6.051284237153723e-06, 'epoch': 4.33}
{'loss': 0.1259, 'learning_rate': 5.920673440930657e-06, 'epoch': 4.41}
{'loss': 0.1266, 'learning_rate': 5.789408984490987e-06, 'epoch': 4.5}
{'loss': 0.119, 'learning_rate': 5.6575840630429295e-06, 'epoch': 4.58}
{'loss': 0.12, 'learning_rate': 5.5252922697139455e-06, 'epoch': 4.66}
{'loss': 0.1261, 'learning_rate': 5.392627529101444e-06, 'epoch': 4.75}
{'loss': 0.1243, 'learning_rate': 5.259684030588141e-06, 'epoch': 4.83}
{'loss': 0.12, 'learning_rate': 5.126556161469434e-06, 'epoch': 4.92}
{'eval_loss': 0.13104021549224854, 'eval_runtime': 10.6523, 'eval_samples_per_second': 142.504, 'eval_steps_per_second': 17.836, 'epoch': 5.0}
{'loss': 0.1186, 'learning_rate': 4.993338439940262e-06, 'epoch': 5.0}
{'loss': 0.1143, 'learning_rate': 4.860125447989026e-06, 'epoch': 5.09}
{'loss': 0.1132, 'learning_rate': 4.727011764246216e-06, 'epoch': 5.17}
{'loss': 0.1156, 'learning_rate': 4.5940918968354295e-06, 'epoch': 5.26}
{'loss': 0.1162, 'learning_rate': 4.4614602162744455e-06, 'epoch': 5.34}
{'loss': 0.1152, 'learning_rate': 4.329210888473984e-06, 'epoch': 5.43}
{'loss': 0.1142, 'learning_rate': 4.197437807881754e-06, 'epoch': 5.51}
{'loss': 0.1155, 'learning_rate': 4.066234530819222e-06, 'epoch': 5.6}
{'loss': 0.1174, 'learning_rate': 3.935694209058438e-06, 'epoch': 5.68}
{'loss': 0.1114, 'learning_rate': 3.8059095236860977e-06, 'epoch': 5.77}
{'loss': 0.113, 'learning_rate': 3.676972619301776e-06, 'epoch': 5.85}
{'loss': 0.1158, 'learning_rate': 3.5489750385970525e-06, 'epoch': 5.94}
{'eval_loss': 0.12573261559009552, 'eval_runtime': 10.6403, 'eval_samples_per_second': 142.665, 'eval_steps_per_second': 17.857, 'epoch': 6.0}
{'loss': 0.1115, 'learning_rate': 3.422007657361981e-06, 'epoch': 6.02}
{'loss': 0.1051, 'learning_rate': 3.296160619965056e-06, 'epoch': 6.11}
{'loss': 0.1064, 'learning_rate': 3.1715232753524583e-06, 'epoch': 6.19}
{'loss': 0.1082, 'learning_rate': 3.0481841136120467e-06, 'epoch': 6.28}
{'loss': 0.1111, 'learning_rate': 2.9262307031471132e-06, 'epoch': 6.36}
{'loss': 0.1078, 'learning_rate': 2.805749628504535e-06, 'epoch': 6.45}
{'loss': 0.1068, 'learning_rate': 2.686826428901416e-06, 'epoch': 6.53}
{'loss': 0.108, 'learning_rate': 2.5695455374939147e-06, 'epoch': 6.62}
{'loss': 0.1101, 'learning_rate': 2.4539902214313597e-06, 'epoch': 6.7}
{'loss': 0.1101, 'learning_rate': 2.340242522738168e-06, 'epoch': 6.79}
{'loss': 0.1103, 'learning_rate': 2.2283832000656304e-06, 'epoch': 6.87}
{'loss': 0.1055, 'learning_rate': 2.118491671354827e-06, 'epoch': 6.96}
{'eval_loss': 0.12197846174240112, 'eval_runtime': 10.6441, 'eval_samples_per_second': 142.614, 'eval_steps_per_second': 17.85, 'epoch': 7.0}
{'loss': 0.1029, 'learning_rate': 2.0106459574514436e-06, 'epoch': 7.04}
{'loss': 0.1038, 'learning_rate': 1.9049226267124844e-06, 'epoch': 7.12}
{'loss': 0.1067, 'learning_rate': 1.8013967406442324e-06, 'epoch': 7.21}
{'loss': 0.1072, 'learning_rate': 1.7001418006100412e-06, 'epoch': 7.29}
{'loss': 0.1019, 'learning_rate': 1.6012296956457972e-06, 'epoch': 7.38}
{'loss': 0.1057, 'learning_rate': 1.504730651420106e-06, 'epoch': 7.46}
{'loss': 0.1002, 'learning_rate': 1.410713180375432e-06, 'epoch': 7.55}
{'loss': 0.1035, 'learning_rate': 1.3192440330856005e-06, 'epoch': 7.63}
{'loss': 0.1061, 'learning_rate': 1.2303881508641897e-06, 'epoch': 7.72}
{'loss': 0.1057, 'learning_rate': 1.1442086196574609e-06, 'epoch': 7.8}
{'loss': 0.1004, 'learning_rate': 1.0607666252545673e-06, 'epoch': 7.89}
{'loss': 0.1029, 'learning_rate': 9.801214098468347e-07, 'epoch': 7.97}
{'eval_loss': 0.12171739339828491, 'eval_runtime': 10.6472, 'eval_samples_per_second': 142.573, 'eval_steps_per_second': 17.845, 'epoch': 8.0}
{'loss': 0.1038, 'learning_rate': 9.023302299669584e-07, 'epoch': 8.06}
{'loss': 0.0998, 'learning_rate': 8.274483158379759e-07, 'epoch': 8.14}
{'loss': 0.099, 'learning_rate': 7.555288321608928e-07, 'epoch': 8.23}
{'loss': 0.1005, 'learning_rate': 6.866228403687758e-07, 'epoch': 8.31}
{'loss': 0.1034, 'learning_rate': 6.207792623741249e-07, 'epoch': 8.4}
{'loss': 0.1017, 'learning_rate': 5.580448458352733e-07, 'epoch': 8.48}
{'loss': 0.1029, 'learning_rate': 4.984641309664639e-07, 'epoch': 8.57}
{'loss': 0.1062, 'learning_rate': 4.4207941891515335e-07, 'epoch': 8.65}
{'loss': 0.1024, 'learning_rate': 3.889307417290306e-07, 'epoch': 8.74}
{'loss': 0.1002, 'learning_rate': 3.3905583393403884e-07, 'epoch': 8.82}
{'loss': 0.101, 'learning_rate': 2.9249010574359636e-07, 'epoch': 8.91}
{'loss': 0.0981, 'learning_rate': 2.492666179180364e-07, 'epoch': 8.99}
{'eval_loss': 0.12082356214523315, 'eval_runtime': 10.6459, 'eval_samples_per_second': 142.59, 'eval_steps_per_second': 17.847, 'epoch': 9.0}
{'loss': 0.1017, 'learning_rate': 2.0941605829210897e-07, 'epoch': 9.08}
{'loss': 0.0996, 'learning_rate': 1.729667199872187e-07, 'epoch': 9.16}
{'loss': 0.1007, 'learning_rate': 1.399444813238543e-07, 'epoch': 9.25}
{'loss': 0.1024, 'learning_rate': 1.1037278744849112e-07, 'epoch': 9.33}
{'loss': 0.0963, 'learning_rate': 8.427263368798955e-08, 'epoch': 9.41}
{'loss': 0.0983, 'learning_rate': 6.166255064332216e-08, 'epoch': 9.5}
{'loss': 0.1031, 'learning_rate': 4.2558591033209365e-08, 'epoch': 9.58}
{'loss': 0.1007, 'learning_rate': 2.6974318297001144e-08, 'epoch': 9.67}
{'loss': 0.0961, 'learning_rate': 1.49207969648979e-08, 'epoch': 9.75}
{'loss': 0.1041, 'learning_rate': 6.406584802350902e-09, 'epoch': 9.84}
{'loss': 0.101, 'learning_rate': 1.4377267342158274e-09, 'epoch': 9.92}
{'eval_loss': 0.12103109806776047, 'eval_runtime': 10.6468, 'eval_samples_per_second': 142.579, 'eval_steps_per_second': 17.846, 'epoch': 10.0}
{'train_runtime': 2187.2292, 'train_samples_per_second': 43.091, 'train_steps_per_second': 5.39, 'train_loss': 0.15461675168297068, 'epoch': 10.0}
Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['cls.predictions.decoder.weight', 'pos_transform.LayerNorm.weight', 'sop.cls.bias', 'sop.cls.weight', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.bias', 'cls.predictions.transform.dense.bias', 'pos_head.weight', 'pos_transform.dense.weight', 'pos_head.bias', 'cls.predictions.decoder.bias', 'pos_transform.LayerNorm.bias', 'pos_transform.dense.bias']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'loss': 1.2871, 'learning_rate': 9.999802772813583e-06, 'epoch': 0.08}
{'loss': 0.4612, 'learning_rate': 9.999211106813752e-06, 'epoch': 0.17}
{'loss': 0.4041, 'learning_rate': 9.99822504867756e-06, 'epoch': 0.25}
{'loss': 0.3484, 'learning_rate': 9.996844676195996e-06, 'epoch': 0.34}
{'loss': 0.336, 'learning_rate': 9.995070098267848e-06, 'epoch': 0.42}
{'loss': 0.3077, 'learning_rate': 9.992901454891123e-06, 'epoch': 0.51}
{'loss': 0.2938, 'learning_rate': 9.990338917151994e-06, 'epoch': 0.59}
{'loss': 0.2756, 'learning_rate': 9.987382687211302e-06, 'epoch': 0.68}
{'loss': 0.2704, 'learning_rate': 9.984032998288617e-06, 'epoch': 0.76}
{'loss': 0.2519, 'learning_rate': 9.980290114643823e-06, 'epoch': 0.85}
{'loss': 0.2423, 'learning_rate': 9.976154331556287e-06, 'epoch': 0.93}
{'eval_loss': 0.23201033473014832, 'eval_runtime': 10.6595, 'eval_samples_per_second': 142.408, 'eval_steps_per_second': 17.825, 'epoch': 1.0}
{'loss': 0.2359, 'learning_rate': 9.971625975301553e-06, 'epoch': 1.02}
{'loss': 0.2264, 'learning_rate': 9.966705403125607e-06, 'epoch': 1.1}
{'loss': 0.2174, 'learning_rate': 9.961393003216689e-06, 'epoch': 1.19}
{'loss': 0.2104, 'learning_rate': 9.955689194674675e-06, 'epoch': 1.27}
{'loss': 0.2069, 'learning_rate': 9.949594427478014e-06, 'epoch': 1.36}
{'loss': 0.2058, 'learning_rate': 9.943109182448211e-06, 'epoch': 1.44}
{'loss': 0.1929, 'learning_rate': 9.936233971211926e-06, 'epoch': 1.53}
{'loss': 0.1995, 'learning_rate': 9.928969336160583e-06, 'epoch': 1.61}
{'loss': 0.1902, 'learning_rate': 9.921315850407593e-06, 'epoch': 1.7}
